purchase_id,purchase_timestamp,delivery_timestamp,delivery_company
23235,2021-01-05T17:14:06,2021-01-09T04:28:38.139123,360
23236,2021-01-08T03:33:47,2021-01-10T20:38:00.038278,516
23237,2021-01-05T09:50:41,2021-01-07T15:26:15.294386,620
23238,2021-01-06T22:50:25,2021-01-09T13:33:17.725680,516
23239,2021-01-04T04:24:21,2021-01-06T16:12:50.237104,516
23240,2021-01-07T10:52:35,2021-01-10T03:10:26.647607,516
23241,2021-01-05T19:05:21,2021-01-08T09:05:08.782497,620
23242,2021-01-01T04:16:05,2021-01-04T02:59:33.264483,
23243,2021-01-06T13:22:01,2021-01-09T13:04:37.814972,516
23244,2021-01-01T04:26:02,2021-01-04T23:30:42.782487,360
23245,2021-01-03T13:35:35,2021-01-06T20:49:04.874177,516
23246,2021-01-02T04:47:51,2021-01-05T12:01:06.513805,
23247,2021-01-03T01:12:17,2021-01-06T02:30:57.179549,620
23248,2021-01-03T22:36:02,2021-01-06T10:07:37.112036,516
23249,2021-01-04T11:09:01,2021-01-06T11:35:38.868755,516
23250,2021-01-04T11:49:16,2021-01-07T05:11:17.577201,620
23251,2021-01-05T18:33:05,2021-01-09T02:54:24.174630,516
23252,2021-01-07T16:17:32,2021-01-10T18:47:53.762332,360
23253,2021-01-06T00:22:28,2021-01-09T10:25:05.065147,
23254,2021-01-07T06:50:33,2021-01-10T10:08:50.891483,620
23255,2021-01-01T22:30:17,2021-01-04T13:16:29.548195,516
23256,2021-01-04T22:41:34,2021-01-07T06:59:39.716973,516
23257,2021-01-02T03:40:30,2021-01-05T06:25:21.838538,620
23258,2021-01-04T13:06:09,,620
23259,2021-01-04T14:23:40,2021-01-07T09:35:10.701226,360
23260,2021-01-07T15:43:01,2021-01-11T02:45:07.045859,360
23261,2021-01-03T06:10:25,2021-01-06T03:53:17.345835,620
23262,2021-01-01T11:09:36,2021-01-04T18:40:13.376520,360
23263,2021-01-04T17:43:09,2021-01-07T12:53:21.127960,620
23264,2021-01-08T04:02:52,2021-01-11T18:51:13.955521,
23265,2021-01-04T01:23:46,2021-01-07T05:59:32.356556,360
23266,2021-01-05T00:09:45,2021-01-07T09:15:07.959753,516
23267,2021-01-07T17:56:55,2021-01-10T15:46:22.214892,360
23268,2021-01-02T16:08:02,2021-01-05T11:44:10.095747,516
23269,2021-01-02T19:48:23,2021-01-06T17:05:33.205668,360
23270,2021-01-03T08:19:11,2021-01-06T09:28:46.187112,620
23271,2021-01-01T14:07:27,2021-01-04T19:27:51.023046,360
23272,2021-01-01T10:29:40,2021-01-04T18:27:57.506154,360
23273,2021-01-07T02:51:26,2021-01-09T21:50:59.231237,620
23274,2021-01-08T00:43:52,2021-01-11T00:07:12.605986,620
23275,2021-01-02T15:00:57,2021-01-05T11:33:47.618383,516
23276,2021-01-02T18:44:08,2021-01-05T12:45:59.889527,516
23277,2021-01-05T01:53:28,2021-01-06T20:36:28.188569,620
23278,2021-01-07T17:59:47,2021-01-09T07:49:27.320481,620
23279,2021-01-08T10:39:29,2021-01-09T23:55:13.335282,516
23280,2021-01-03T10:16:14,2021-01-05T07:23:42.425269,360
23281,2021-01-07T03:43:40,2021-01-09T02:43:56.183174,360
23282,2021-01-07T16:37:35,2021-01-08T18:38:35.992237,620
23283,2021-01-02T04:31:39,2021-01-03T10:30:26.239209,620
23284,2021-01-01T01:28:03,2021-01-02T21:37:42.343776,360
23285,2021-01-03T08:31:09,2021-01-05T02:18:40.641514,360
23286,2021-01-01T19:03:00,2021-01-03T03:37:58.733850,620
23287,2021-01-05T23:43:58,2021-01-07T06:22:52.272418,516
23288,2021-01-07T22:21:08,2021-01-09T06:33:41.430197,620
23289,2021-01-05T11:17:03,2021-01-05T19:32:06.274107,516
23290,2021-01-01T11:17:45,2021-01-03T19:37:18.435721,360
23291,2021-01-03T20:32:54,2021-01-04T09:31:04.900381,620
23292,2021-01-06T11:13:52,2021-01-07T19:47:31.660924,620
23293,2021-01-08T10:05:42,2021-01-09T15:53:36.689371,620
23294,2021-01-01T16:16:46,2021-01-02T04:25:50.758269,516
23295,2021-01-04T19:35:29,2021-01-06T01:44:11.197559,516
23296,2021-01-05T18:08:02,2021-01-05T09:04:25.386705,516
23297,2021-01-02T03:18:44,2021-01-01T20:19:11.798820,516
23298,2021-01-08T07:49:56,2021-01-08T19:18:08.158505,620
23299,2021-01-04T13:05:16,2021-01-04T22:30:04.200883,516
23300,2021-01-06T06:41:34,2021-01-09T03:21:50.266258,360
23301,2021-01-03T04:28:03,2021-01-02T19:22:35.368539,516
23302,2021-01-01T04:33:22,,360
23303,2021-01-06T12:11:11,,516
23304,2021-01-04T15:24:28,2021-01-05T14:47:02.929681,620
23305,2021-01-01T03:53:26,2021-01-02T06:19:54.728140,620
23306,2021-01-02T07:24:29,2021-01-03T05:01:51.507243,620
23307,2021-01-07T11:23:35,2021-01-08T06:20:45.037351,620
23308,2021-01-06T21:14:19,2021-01-08T23:33:39.378291,360
23309,2021-01-05T18:14:27,2021-01-07T00:01:52.128974,620
23310,2021-01-02T09:29:14,2021-01-02T20:29:55.764667,516
23311,2021-01-04T09:38:38,2021-01-05T01:59:06.561059,516
23312,2021-01-03T07:52:29,2021-01-05T09:58:16.045499,360
23313,2021-01-02T00:42:53,2021-01-01T18:39:49.006534,516
23314,2021-01-01T23:10:16,2021-01-04T06:19:45.659259,360
23315,2021-01-02T18:39:09,2021-01-05T06:30:09.410603,360
23316,2021-01-03T03:49:26,2021-01-03T15:58:09.979599,620
23317,2021-01-06T11:19:20,2021-01-07T06:21:23.313146,620
23318,2021-01-07T11:25:23,2021-01-08T12:06:13.948510,620
23319,2021-01-04T09:48:54,2021-01-04T16:23:18.212380,516
23320,2021-01-06T23:46:54,2021-01-07T03:34:32.867374,516
23321,2021-01-01T22:17:57,2021-01-03T12:55:06.478300,360
23322,2021-01-04T18:08:31,2021-01-05T08:30:18.555593,620
23323,2021-01-01T01:30:16,2021-01-02T18:26:26.648875,360
23324,2021-01-03T21:00:35,2021-01-04T15:52:09.852331,620
23325,2021-01-02T08:14:47,2021-01-03T09:21:46.436081,620
23326,2021-01-08T03:27:57,2021-01-08T10:35:10.329619,620
23327,2021-01-01T14:58:28,2021-01-01T16:41:26.129935,516
23328,2021-01-06T19:39:40,,620
23329,2021-01-07T13:29:02,2021-01-07T18:54:33.985092,516
23330,2021-01-05T03:59:26,2021-01-05T21:07:21.613822,516
23331,2021-01-07T10:14:58,2021-01-09T01:07:49.863654,360
23332,2021-01-08T08:07:52,,620
23333,2021-01-01T08:20:59,2021-01-03T01:55:47.640765,360
23334,2021-01-02T01:22:13,2021-01-02T06:18:20.484119,620
23335,2021-01-02T06:52:43,2021-01-02T22:36:52.899014,620
23336,2021-01-02T20:07:16,2021-01-03T08:49:18.178371,516
23337,2021-01-03T14:51:38,2021-01-03T18:13:13.696172,516
23338,2021-01-05T23:05:14,2021-01-06T22:19:08.907127,620
23339,2021-01-06T19:58:55,2021-01-08T09:27:39.512213,360
23340,2021-01-04T01:37:29,2021-01-05T23:02:56.983469,360
23341,2021-01-01T12:04:28,2021-01-03T07:26:36.342808,360
23342,2021-01-03T23:07:46,2021-01-05T02:46:02.775595,620
23343,2021-01-04T09:18:10,2021-01-05T19:03:20.390852,360
23344,2021-01-04T07:28:12,2021-01-04T20:00:29.669694,620
23345,2021-01-08T09:09:19,2021-01-08T11:21:13.782420,516
23346,2021-01-04T22:12:25,2021-01-06T17:07:59.378535,360
23347,2021-01-07T16:03:17,2021-01-07T17:37:26.231696,516
23348,2021-01-02T14:37:56,2021-01-03T08:14:41.255083,620
23349,2021-01-06T19:06:58,2021-01-07T17:47:30.668932,516
23350,2021-01-02T07:22:54,2021-01-04T13:19:41.699511,360
23351,2021-01-02T04:23:33,2021-01-02T19:55:13.820277,516
23352,2021-01-01T17:08:44,2021-01-03T04:40:29.834789,360
23353,2021-01-06T16:06:58,2021-01-08T12:03:37.893249,360
23354,2021-01-02T20:38:32,2021-01-04T15:03:38.495020,360
23355,2021-01-01T13:33:24,2021-01-02T01:50:23.196288,620
23356,2021-01-06T05:50:54,2021-01-06T20:55:41.052684,516
23357,2021-01-03T20:38:52,2021-01-04T06:58:51.796001,516
23358,2021-01-07T02:03:00,2021-01-07T17:29:40.464637,620
23359,2021-01-06T08:56:48,2021-01-06T12:19:06.669651,620
23360,2021-01-02T18:16:31,2021-01-03T09:26:52.213358,620
23361,2021-01-05T00:05:10,2021-01-05T22:32:34.653329,516
23362,2021-01-02T11:31:33,2021-01-03T19:57:21.270463,360
23363,2021-01-07T07:51:46,2021-01-07T07:43:35.735597,620
23364,2021-01-05T06:00:24,2021-01-05T18:17:51.950304,516
23365,2021-01-05T19:49:04,,516
23366,2021-01-07T18:30:25,2021-01-08T13:45:40.457836,620
23367,2021-01-04T09:07:28,2021-01-04T11:48:58.992612,620
23368,2021-01-07T21:19:53,2021-01-07T23:23:25.806435,516
23369,2021-01-06T01:32:38,2021-01-06T05:19:49.368057,620
23370,2021-01-06T12:30:53,2021-01-06T16:53:18.067661,620
23371,2021-01-04T08:00:35,2021-01-06T06:53:28.498329,360
23372,2021-01-05T20:22:57,2021-01-05T21:13:16.971416,516
23373,2021-01-05T06:49:43,2021-01-05T10:54:45.960063,620
23374,2021-01-07T06:27:33,2021-01-08T17:24:19.275725,360
23375,2021-01-01T04:18:18,2021-01-01T23:25:34.014616,516
23376,2021-01-03T03:53:52,2021-01-04T05:03:03.194136,360
23377,2021-01-07T12:54:57,2021-01-09T11:27:46.339165,360
23378,2021-01-06T15:29:52,2021-01-07T10:59:31.556820,516
23379,2021-01-01T20:16:19,2021-01-02T00:29:37.886454,620
23380,2021-01-08T07:25:50,2021-01-10T09:35:30.186390,360
23381,2021-01-04T14:39:51,2021-01-05T15:32:59.428973,620
23382,2021-01-01T08:01:27,2021-01-01T10:22:31.828661,516
23383,2021-01-04T06:57:59,2021-01-05T02:04:21.743317,516
23384,2021-01-03T15:25:09,2021-01-03T18:15:28.900230,516
23385,2021-01-04T07:43:15,2021-01-05T00:52:46.193315,620
23386,2021-01-04T15:47:17,2021-01-06T08:08:22.653207,360
23387,2021-01-01T17:53:45,2021-01-02T13:16:59.739968,516
23388,2021-01-05T11:15:17,2021-01-05T22:38:15.515480,620
23389,2021-01-05T04:18:03,2021-01-06T02:56:55.985247,516
23390,2021-01-04T21:09:08,2021-01-06T09:54:52.463735,360
23391,2021-01-08T10:35:43,2021-01-09T07:50:17.061331,620
23392,2021-01-05T00:16:44,2021-01-06T07:16:57.914507,620
23393,2021-01-07T06:54:15,2021-01-08T17:50:31.204929,360
23394,2021-01-06T07:20:57,2021-01-06T15:16:54.665496,620
23395,2021-01-02T22:34:27,2021-01-05T10:09:45.810374,360
23396,2021-01-03T10:27:29,2021-01-03T19:54:45.324864,620
23397,2021-01-06T18:21:42,2021-01-06T22:11:25.401587,516
23398,2021-01-05T16:15:44,2021-01-08T07:44:27.045793,360
23399,2021-01-01T13:23:29,2021-01-02T05:50:13.429262,516
23400,2021-01-03T08:05:42,2021-01-03T20:24:51.644801,620
23401,2021-01-03T12:34:45,2021-01-05T14:34:58.267984,360
23402,2021-01-02T12:33:24,2021-01-02T21:42:47.467284,516
23403,2021-01-04T14:19:17,2021-01-05T02:33:31.904794,620
23404,2021-01-02T01:48:46,2021-01-02T15:01:39.040346,516
23405,2021-01-05T01:16:37,2021-01-05T04:19:56.898497,620
23406,2021-01-05T12:25:49,2021-01-07T02:14:53.259695,360
23407,2021-01-04T04:33:19,2021-01-04T12:10:09.391296,516
23408,2021-01-01T05:45:58,2021-01-03T11:38:01.146686,360
23409,2021-01-03T21:53:37,2021-01-04T04:10:48.606532,
23410,2021-01-06T18:25:27,2021-01-06T23:03:31.335384,620
23411,2021-01-01T21:07:45,2021-01-03T02:50:51.224053,620
23412,2021-01-01T13:56:41,2021-01-02T17:57:42.827116,620
23413,2021-01-07T04:33:04,2021-01-09T02:00:26.219401,360
23414,2021-01-07T16:57:31,2021-01-08T21:44:46.503718,516
23415,2021-01-02T16:50:53,2021-01-04T01:27:19.514645,516
23416,2021-01-02T07:08:24,2021-01-04T01:51:17.318222,360
23417,2021-01-03T22:14:46,2021-01-04T22:44:28.485102,620
23418,2021-01-01T14:44:11,2021-01-03T07:58:27.206546,360
23419,2021-01-07T23:38:51,2021-01-10T05:13:07.734494,620
23420,2021-01-03T10:20:13,2021-01-05T05:48:27.437407,516
23421,2021-01-04T19:25:43,2021-01-06T10:22:01.724763,620
23422,2021-01-04T03:43:44,2021-01-06T08:26:15.840705,360
23423,2021-01-06T16:01:15,2021-01-07T11:03:01.776665,620
23424,2021-01-08T00:22:35,2021-01-10T07:50:44.123804,360
23425,2021-01-07T06:34:10,2021-01-08T13:51:56.937232,516
23426,2021-01-01T04:28:56,2021-01-02T14:22:27.439362,516
23427,2021-01-07T12:31:07,2021-01-09T00:00:05.709724,360
23428,2021-01-04T07:59:02,2021-01-06T08:41:05.967823,360
23429,2021-01-03T15:27:20,2021-01-05T20:19:14.737373,360
23430,2021-01-03T18:24:41,2021-01-04T12:00:17.675324,516
23431,2021-01-08T04:41:43,,360
23432,2021-01-08T05:11:24,2021-01-09T20:58:28.694908,620
23433,2021-01-03T13:40:59,2021-01-04T23:48:08.524861,620
23434,2021-01-07T01:46:59,2021-01-08T23:07:46.697936,360
23435,2021-01-06T14:26:50,2021-01-08T10:38:35.518045,620
23436,2021-01-02T21:58:11,2021-01-04T16:15:30.951682,620
23437,2021-01-05T17:23:42,2021-01-07T16:04:04.703696,620
23438,2021-01-06T13:45:42,2021-01-08T11:25:45.154459,620
23439,2021-01-05T22:06:23,2021-01-06T18:04:07.914878,516
23440,2021-01-07T12:17:20,,620
23441,2021-01-02T23:52:44,2021-01-04T15:33:41.527752,516
23442,2021-01-06T08:32:21,2021-01-07T13:31:20.628074,620
23443,2021-01-08T02:56:30,2021-01-09T10:57:14.682129,516
23444,2021-01-03T15:45:05,2021-01-05T09:32:11.681052,620
23445,2021-01-05T18:52:47,2021-01-07T21:01:21.052246,620
23446,2021-01-06T03:01:44,2021-01-07T20:27:26.822152,360
23447,2021-01-07T17:49:48,2021-01-08T05:58:41.052191,620
23448,2021-01-01T15:54:01,2021-01-03T01:32:43.366812,620
23449,2021-01-05T18:07:24,2021-01-07T19:35:16.756766,360
23450,2021-01-02T05:11:27,2021-01-04T12:52:57.709094,360
23451,2021-01-02T14:53:55,2021-01-04T17:58:13.556181,620
23452,2021-01-04T23:37:39,2021-01-06T09:22:07.838784,620
23453,2021-01-01T16:15:42,2021-01-03T08:40:31.823713,620
23454,2021-01-06T14:32:23,2021-01-07T19:23:32.200731,
23455,2021-01-01T05:47:07,2021-01-02T08:49:59.584531,620
23456,2021-01-06T04:35:19,2021-01-07T21:46:08.518493,360
23457,2021-01-06T21:33:16,2021-01-09T01:02:46.678306,360
23458,2021-01-03T18:07:25,2021-01-06T04:58:06.806687,360
23459,2021-01-06T23:28:01,2021-01-07T20:00:48.038179,516
23460,2021-01-08T06:09:42,2021-01-09T14:29:35.202501,620
23461,2021-01-03T14:47:25,2021-01-04T09:43:58.176450,620
23462,2021-01-04T06:52:00,2021-01-06T00:29:30.396562,360
23463,2021-01-02T01:37:09,2021-01-03T11:19:51.559494,516
23464,2021-01-06T15:19:06,2021-01-08T20:13:53.239263,
23465,2021-01-02T00:49:30,2021-01-03T14:14:53.907389,620
23466,2021-01-01T03:57:01,2021-01-03T10:47:05.858420,360
23467,2021-01-01T20:00:26,2021-01-03T05:24:29.281820,620
23468,2021-01-06T00:36:14,,360
23469,2021-01-07T01:14:19,2021-01-08T15:53:31.423924,516
23470,2021-01-06T17:18:31,2021-01-08T06:54:25.389004,360
23471,2021-01-08T02:26:01,2021-01-09T12:09:44.129163,620
23472,2021-01-06T18:52:26,2021-01-09T04:11:06.767140,360
23473,2021-01-06T12:45:46,2021-01-07T09:26:09.393566,516
23474,2021-01-05T19:59:28,2021-01-07T02:08:06.876325,620
23475,2021-01-01T03:11:05,2021-01-02T14:21:30.740622,516
23476,2021-01-03T11:24:20,2021-01-05T02:40:09.548757,516
23477,2021-01-07T02:16:44,2021-01-08T13:23:56.626433,360
23478,2021-01-01T07:51:33,2021-01-02T19:05:23.852520,516
23479,2021-01-07T06:25:51,2021-01-08T22:19:32.446354,360
23480,2021-01-03T06:25:48,2021-01-04T09:09:00.239139,620
23481,2021-01-05T21:46:11,2021-01-07T16:03:01.030205,360
23482,2021-01-07T06:55:12,2021-01-08T02:23:31.171882,516
23483,2021-01-05T10:03:39,2021-01-06T09:48:52.824932,516
23484,2021-01-03T20:22:30,2021-01-05T15:04:21.467624,360
23485,2021-01-04T08:36:27,2021-01-06T00:21:40.497695,360
23486,2021-01-03T19:27:56,2021-01-04T12:47:50.588146,620
23487,2021-01-02T22:09:05,2021-01-04T15:35:49.912398,516
23488,2021-01-08T08:55:21,2021-01-09T02:08:46.505630,620
23489,2021-01-02T00:34:00,2021-01-03T08:15:14.825621,516
23490,2021-01-03T06:37:53,2021-01-05T04:00:54.201782,360
23491,2021-01-04T18:17:20,2021-01-06T05:58:15.376318,
23492,2021-01-06T05:29:43,2021-01-07T10:41:18.840924,
23493,2021-01-07T15:27:32,2021-01-09T05:21:08.807023,516
23494,2021-01-08T09:37:36,2021-01-08T19:38:03.514191,620
23495,2021-01-05T18:24:22,2021-01-07T02:33:26.987527,620
23496,2021-01-01T08:56:30,2021-01-01T21:40:50.454832,620
23497,2021-01-05T20:57:09,2021-01-07T03:59:25.868731,360
23498,2021-01-01T11:53:27,2021-01-02T14:29:49.893314,620
23499,2021-01-06T10:47:23,2021-01-07T04:37:36.757808,516
23500,2021-01-05T01:43:37,2021-01-05T23:09:54.941927,620
23501,2021-01-05T01:25:31,2021-01-06T20:49:05.861142,360
23502,2021-01-06T20:56:24,2021-01-08T14:47:17.971162,360
23503,2021-01-02T08:55:45,2021-01-03T12:10:29.178977,620
23504,2021-01-07T13:31:24,2021-01-08T14:40:06.444923,
23505,2021-01-02T05:06:46,2021-01-03T19:09:15.336573,360
23506,2021-01-04T07:28:31,2021-01-05T21:46:43.464820,360
23507,2021-01-05T10:15:52,2021-01-06T04:07:51.619012,620
23508,2021-01-05T00:36:45,2021-01-07T03:00:34.303161,516
23509,2021-01-03T10:14:55,2021-01-04T21:54:13.651492,516
23510,2021-01-07T10:31:26,2021-01-08T21:17:58.044173,516
23511,2021-01-01T11:46:40,2021-01-03T11:19:06.435044,360
23512,2021-01-01T10:47:10,2021-01-02T20:27:37.100645,
23513,2021-01-04T03:59:16,2021-01-05T13:59:52.983174,360
23514,2021-01-03T06:35:14,2021-01-04T13:02:39.823838,
23515,2021-01-08T10:00:07,2021-01-08T22:43:11.618671,620
23516,2021-01-07T00:22:41,2021-01-08T03:36:37.802801,516
23517,2021-01-01T11:21:05,2021-01-03T03:58:53.101250,360
23518,2021-01-05T05:34:28,2021-01-06T07:00:38.460596,620
23519,2021-01-03T03:07:42,2021-01-05T00:17:20.068214,516
23520,2021-01-08T09:34:49,2021-01-10T05:08:42.086961,516
23521,2021-01-01T21:15:45,,516
23522,2021-01-07T01:35:26,2021-01-08T16:03:33.945301,620
23523,2021-01-06T19:22:03,2021-01-07T05:51:37.366929,620
23524,2021-01-02T13:36:37,2021-01-03T01:58:14.231262,620
23525,2021-01-04T05:03:50,2021-01-05T03:17:12.609681,620
23526,2021-01-01T04:03:50,2021-01-02T13:50:10.385054,360
23527,2021-01-03T13:26:25,,620
23528,2021-01-01T04:32:43,2021-01-02T23:46:53.678727,516
23529,2021-01-05T14:55:59,2021-01-06T11:54:00.840544,620
23530,2021-01-04T09:32:07,2021-01-05T14:23:10.851590,516
23531,2021-01-07T11:14:29,2021-01-08T05:29:43.977873,620
23532,2021-01-04T23:34:54,2021-01-06T14:39:41.347274,360
23533,2021-01-01T06:26:48,2021-01-02T17:41:56.236564,516
23534,2021-01-01T09:10:21,2021-01-02T16:06:17.062503,516
23535,2021-01-01T06:13:56,2021-01-02T11:47:01.072645,
23536,2021-01-07T13:00:00,2021-01-08T12:42:24.467652,516
23537,2021-01-03T21:37:14,2021-01-05T20:43:23.410412,360
23538,2021-01-05T11:57:07,2021-01-06T22:33:51.720818,360
23539,2021-01-04T16:49:02,2021-01-06T04:22:57.768227,620
23540,2021-01-07T10:31:57,2021-01-08T15:27:18.996886,360
23541,2021-01-02T20:29:23,2021-01-04T01:42:26.919913,360
23542,2021-01-05T18:21:39,2021-01-07T07:22:08.444344,360
23543,2021-01-01T07:25:05,2021-01-01T16:27:42.398435,516
23544,2021-01-01T22:55:18,2021-01-02T08:25:14.249910,620
23545,2021-01-02T21:48:00,2021-01-03T10:13:48.995189,620
23546,2021-01-07T15:04:39,2021-01-08T09:51:52.855197,620
23547,2021-01-08T00:18:26,2021-01-08T01:45:14.571194,620
23548,2021-01-03T00:04:43,2021-01-03T21:55:08.195109,620
23549,2021-01-04T04:39:46,2021-01-04T18:46:20.030348,620
23550,2021-01-08T11:00:52,,360
23551,2021-01-01T07:50:20,2021-01-01T22:41:21.086070,620
23552,2021-01-08T03:29:52,2021-01-10T09:18:06.550337,
23553,2021-01-03T10:21:32,2021-01-05T07:07:41.861314,360
23554,2021-01-04T14:28:20,2021-01-05T03:09:08.049408,620
23555,2021-01-07T11:39:29,2021-01-09T05:19:16.419174,360
23556,2021-01-04T04:56:42,2021-01-05T06:27:44.816000,360
23557,2021-01-06T20:51:21,2021-01-07T13:07:17.789148,620
23558,2021-01-07T15:20:22,2021-01-07T19:17:04.156939,516
23559,2021-01-01T08:25:43,2021-01-02T00:46:38.375176,620
23560,2021-01-05T14:20:15,2021-01-06T23:09:34.753284,360
23561,2021-01-08T01:25:24,2021-01-09T23:33:24.392593,360
23562,2021-01-03T05:29:08,2021-01-04T01:09:35.912555,516
23563,2021-01-07T05:59:16,2021-01-09T13:18:27.283086,360
23564,2021-01-05T05:45:04,2021-01-05T20:09:48.869524,516
23565,2021-01-04T06:09:37,2021-01-04T16:07:32.068841,516
23566,2021-01-06T12:39:28,2021-01-07T07:51:46.162803,620
23567,2021-01-05T04:16:15,2021-01-05T17:22:24.638287,516
23568,2021-01-04T02:12:26,2021-01-04T18:40:44.763858,620
23569,2021-01-03T01:50:59,2021-01-03T16:10:17.738876,516
23570,2021-01-02T16:17:46,2021-01-02T13:10:03.891905,516
23571,2021-01-07T09:48:47,2021-01-08T09:43:16.812897,620
23572,2021-01-07T18:48:40,2021-01-07T18:20:16.558582,620
23573,2021-01-05T06:18:21,2021-01-07T11:15:30.486980,360
23574,2021-01-03T08:35:30,2021-01-05T09:20:46.066832,360
23575,2021-01-08T07:30:28,2021-01-10T15:12:20.862014,360
23576,2021-01-07T23:12:55,2021-01-08T10:49:07.123239,516
23577,2021-01-04T10:24:21,2021-01-05T02:23:04.596848,620
23578,2021-01-02T16:17:06,2021-01-04T09:37:17.037524,360
23579,2021-01-07T05:50:51,2021-01-07T06:02:57.362765,620
23580,2021-01-08T06:12:27,2021-01-08T22:34:23.388144,516
23581,2021-01-01T02:26:52,2021-01-03T05:08:19.171211,360
23582,2021-01-07T20:42:15,2021-01-08T05:11:37.287296,620
23583,2021-01-06T08:56:36,2021-01-07T09:58:17.342830,516
23584,2021-01-06T22:47:39,2021-01-07T11:26:30.736799,516
23585,2021-01-02T17:33:58,2021-01-02T18:41:19.531326,516
23586,2021-01-03T06:57:20,2021-01-04T02:24:12.994231,620
23587,2021-01-02T05:41:09,2021-01-02T12:39:44.065164,620
23588,2021-01-05T01:05:51,2021-01-07T03:49:39.792996,360
23589,2021-01-01T11:13:40,2021-01-03T09:29:30.043974,360
23590,2021-01-03T11:43:01,2021-01-03T20:21:14.882649,516
23591,2021-01-04T02:45:28,2021-01-06T09:39:28.431453,360
23592,2021-01-06T02:41:38,,620
23593,2021-01-06T20:58:12,2021-01-07T09:06:58.923177,620
23594,2021-01-03T19:55:20,2021-01-04T14:57:55.335005,620
23595,2021-01-04T04:28:57,2021-01-04T21:44:58.927052,
23596,2021-01-07T16:51:56,2021-01-08T12:41:08.072608,516
23597,2021-01-04T22:16:57,2021-01-05T10:46:26.084690,516
23598,2021-01-03T14:08:35,2021-01-03T22:21:14.540735,620
23599,2021-01-02T20:23:45,2021-01-04T11:34:51.914611,360
23600,2021-01-05T04:18:22,2021-01-05T11:43:43.854976,516
23601,2021-01-04T00:20:31,2021-01-04T08:06:33.668510,620
23602,2021-01-06T23:35:38,2021-01-07T20:15:24.032693,516
23603,2021-01-05T12:55:55,2021-01-05T18:03:17.884383,516
23604,2021-01-07T06:48:49,2021-01-09T14:59:16.973811,360
23605,2021-01-02T19:15:12,2021-01-05T02:19:03.742570,360
23606,2021-01-06T01:58:45,2021-01-08T07:57:40.902029,
23607,2021-01-05T11:05:19,2021-01-05T17:00:32.225222,516
23608,2021-01-08T00:19:32,2021-01-08T03:57:29.382026,516
23609,2021-01-05T21:58:23,2021-01-07T18:50:10.819596,360
23610,2021-01-05T19:36:28,2021-01-05T18:42:29.315594,516
23611,2021-01-03T08:11:21,2021-01-04T23:59:38.147945,360
23612,2021-01-01T08:40:50,2021-01-02T13:39:10.620946,620
23613,2021-01-03T13:30:51,2021-01-05T22:33:01.881283,360
23614,2021-01-06T14:45:19,2021-01-06T21:43:35.369277,516
23615,2021-01-06T10:36:24,2021-01-06T16:30:38.449630,516
23616,2021-01-08T09:28:46,2021-01-10T02:00:28.441642,360
23617,2021-01-05T11:36:35,2021-01-06T20:01:08.513312,620
23618,2021-01-05T03:39:57,2021-01-04T20:33:48.763481,516
23619,2021-01-03T13:24:08,2021-01-04T13:07:41.118546,620
23620,2021-01-04T18:52:21,,516
23621,2021-01-01T21:47:24,2021-01-02T19:34:31.200746,620
23622,2021-01-02T21:51:50,2021-01-02T23:26:58.549999,516
23623,2021-01-07T16:46:28,2021-01-08T02:22:50.560239,516
23624,2021-01-03T17:04:39,2021-01-04T19:34:29.190346,620
23625,2021-01-06T06:21:08,2021-01-06T23:47:59.551624,620
23626,2021-01-03T03:43:09,2021-01-03T06:36:09.668520,516
23627,2021-01-03T05:58:12,2021-01-02T22:28:57.540720,516
23628,2021-01-06T18:03:07,2021-01-08T06:40:12.240299,620
23629,2021-01-07T13:38:24,2021-01-07T14:52:14.280012,516
23630,2021-01-03T21:47:30,2021-01-06T17:37:22.138424,360
23631,2021-01-01T14:05:30,2021-01-04T01:52:54.616528,360
23632,2021-01-04T03:35:50,,516
23633,2021-01-07T00:57:51,2021-01-07T15:25:33.991024,620
23634,2021-01-06T10:27:15,2021-01-08T00:27:24.720744,
23635,2021-01-04T18:08:34,2021-01-06T18:09:37.550630,360
23636,2021-01-06T12:38:11,2021-01-08T08:23:47.158618,360
23637,2021-01-08T05:36:38,2021-01-09T23:56:21.608267,360
23638,2021-01-03T03:52:40,2021-01-04T07:41:03.917794,620
23639,2021-01-02T12:38:35,2021-01-05T02:18:33.362568,360
23640,2021-01-07T10:37:26,2021-01-08T19:17:18.549939,620
23641,2021-01-06T10:50:56,2021-01-08T21:00:45.070182,360
23642,2021-01-04T10:28:33,2021-01-07T09:25:03.312681,360
23643,2021-01-02T01:40:58,2021-01-04T17:18:36.304681,360
23644,2021-01-04T02:46:18,2021-01-06T14:24:37.567040,360
23645,2021-01-05T13:10:16,2021-01-08T04:03:01.301287,360
23646,2021-01-08T03:53:00,2021-01-10T04:01:50.889562,360
23647,2021-01-04T11:06:52,2021-01-06T13:15:42.092527,360
23648,2021-01-08T01:25:33,2021-01-08T16:14:44.100570,516
23649,2021-01-03T13:40:00,2021-01-03T05:02:56.509496,516
23650,2021-01-06T14:06:51,2021-01-06T08:31:21.715506,516
23651,2021-01-03T04:59:14,2021-01-04T11:11:24.491328,620
23652,2021-01-03T21:30:44,2021-01-05T15:30:20.989988,360
